microbe_id	MiMeDB_id	microbe	is_pathogenic	microbe_activity	compound	class
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	Sodium dehydrocholate	Steroids and steroid derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	Prolylhydroxyproline	Carboxylic acids and derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	PC(16:0/18:2(9Z,12Z))	Glycerophospholipids
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	PE(16:0/18:2(9Z,12Z))	Glycerophospholipids
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	4-Hydroxybenzaldehyde	Organooxygen compounds
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	UDP-D-glucose	Pyrimidine nucleotides
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	N10-Formyl-THF	Pteridines and derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	1-Pyrroline-2-carboxylic acid	Pyrrolines
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	Pyrroline hydroxycarboxylic acid	Carboxylic acids and derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	2',3'-Cyclic UMP	Pyrimidine nucleotides
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	SAICAR	Imidazole ribonucleosides and ribonucleotides
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	Ciliatine	Organic phosphonic acids and derivatives
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	Deoxyribose 1-phosphate	Organooxygen compounds
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	Deoxyribose 5-phosphate	Organooxygen compounds
644283	MMDBm0000002	Micromonospora aurantiaca ATCC 27029	True	Production (export)	ortho-Hydroxyphenylacetic acid	Benzene and substituted derivatives
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		Guanosine 2',3'-cyclic phosphate	Purine nucleotides
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		4-Hydroxybenzaldehyde	Organooxygen compounds
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		UDP-D-glucose	Pyrimidine nucleotides
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		N10-Formyl-THF	Pteridines and derivatives
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		2,3-Diphosphoglyceric acid	Organooxygen compounds
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		Deoxyribose 1-phosphate	Organooxygen compounds
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		Deoxyribose 5-phosphate	Organooxygen compounds
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		2-Hydroxybutyric acid	Hydroxy acids and derivatives
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		2-Methylacetoacetyl-CoA	Fatty Acyls
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		Tiglyl-CoA	Phenols
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		2-Methylbutyryl-CoA	Fatty Acyls
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		Methacrylyl-CoA	Fatty Acyls
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		2-Ketobutyric acid	Keto acids and derivatives
591001	MMDBm0000003	Acidaminococcus fermentans DSM 20731	True		2-Ketobutyric acid	Keto acids and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		Biocytin	Carboxylic acids and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		Guanosine 2',3'-cyclic phosphate	Purine nucleotides
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		4-Hydroxybenzaldehyde	Organooxygen compounds
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		UDP-D-glucose	Pyrimidine nucleotides
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		N10-Formyl-THF	Pteridines and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		Deoxyribose 1-phosphate	Organooxygen compounds
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		Deoxyribose 5-phosphate	Organooxygen compounds
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		2-Methylacetoacetyl-CoA	Fatty Acyls
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		Tiglyl-CoA	Phenols
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		2-Methylbutyryl-CoA	Fatty Acyls
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		Methacrylyl-CoA	Fatty Acyls
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		2-Ketobutyric acid	Keto acids and derivatives
568816	MMDBm0000004	Acidaminococcus intestini RyC-MR95	True		2-Phospho-D-glyceric acid	Organooxygen compounds
470	MMDBm0000006	Acinetobacter baumannii	True		Baumannoferrin B	Carboxylic acids and derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		alpha-Ketoglutarate	Keto acids and derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		L-2,4-diaminobutanoic acid	Carboxylic acids and derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		L-Aspartate-semialdehyde	Carboxylic acids and derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		L-Glutamic acid	Carboxylic acids and derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		Hydrogen Ion	Other non-metal organides
470	MMDBm0000006	Acinetobacter baumannii	True		Carbon dioxide	Other non-metal organides
470	MMDBm0000006	Acinetobacter baumannii	True		1,3-Diaminopropane	Organonitrogen compounds
470	MMDBm0000006	Acinetobacter baumannii	True		Acetyl-CoA	Organooxygen compounds
470	MMDBm0000006	Acinetobacter baumannii	True		Kanamycin B	Organooxygen compounds
470	MMDBm0000006	Acinetobacter baumannii	True		CoA	Purine nucleotides
470	MMDBm0000006	Acinetobacter baumannii	True		N(6')-acetylkanamycin B	Organooxygen compounds
470	MMDBm0000006	Acinetobacter baumannii	True		(S)-2,3,4,5-tetrahydrodipicolinate	Carboxylic acids and derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		Water	Homogeneous other non-metal compounds
470	MMDBm0000006	Acinetobacter baumannii	True		Succinyl-CoA	Fatty Acyls
470	MMDBm0000006	Acinetobacter baumannii	True		(S)-2-succinylamino-6-oxoheptanedioic acid	Carboxylic acids and derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		Chloramphenicol	Benzene and substituted derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		chloramphenicol 3-acetic acid	Benzene and substituted derivatives
470	MMDBm0000006	Acinetobacter baumannii	True		Polyphosphate	Non-metal oxoanionic compounds
470	MMDBm0000006	Acinetobacter baumannii	True		Adenosine triphosphate	Purine nucleotides
470	MMDBm0000006	Acinetobacter baumannii	True		ADP	Purine nucleotides
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		Biocytin	Carboxylic acids and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		L-Allothreonine	Carboxylic acids and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		Cer(d18:1/16:0)	Sphingolipids
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		7beta-Hydroxycholesterol	Steroids and steroid derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		Prolylhydroxyproline	Carboxylic acids and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		PC(16:0/18:2(9Z,12Z))	Glycerophospholipids
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		PE(16:0/18:2(9Z,12Z))	Glycerophospholipids
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		Guanosine 2',3'-cyclic phosphate	Purine nucleotides
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		4-Hydroxybenzaldehyde	Organooxygen compounds
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		UDP-D-glucose	Pyrimidine nucleotides
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		N10-Formyl-THF	Pteridines and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		Pyrroline hydroxycarboxylic acid	Carboxylic acids and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		2,3-Diphosphoglyceric acid	Organooxygen compounds
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
1217689	MMDBm0000007	Acinetobacter pittii ANC 4052	True		Ciliatine	Organic phosphonic acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Biocytin	Carboxylic acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		L-Allothreonine	Carboxylic acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Prolylhydroxyproline	Carboxylic acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		PC(16:0/18:2(9Z,12Z))	Glycerophospholipids
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		PE(16:0/18:2(9Z,12Z))	Glycerophospholipids
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Guanosine 2',3'-cyclic phosphate	Purine nucleotides
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		4-Hydroxybenzaldehyde	Organooxygen compounds
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		UDP-D-glucose	Pyrimidine nucleotides
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		N10-Formyl-THF	Pteridines and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Pyrroline hydroxycarboxylic acid	Carboxylic acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		2,3-Diphosphoglyceric acid	Organooxygen compounds
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Ciliatine	Organic phosphonic acids and derivatives
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Deoxyribose 1-phosphate	Organooxygen compounds
1217674	MMDBm0000008	Acinetobacter radioresistens NIPH 2130	True		Deoxyribose 5-phosphate	Organooxygen compounds
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		Biocytin	Carboxylic acids and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		4-Hydroxybenzaldehyde	Organooxygen compounds
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		UDP-D-glucose	Pyrimidine nucleotides
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		N10-Formyl-THF	Pteridines and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		Deoxyribose 1-phosphate	Organooxygen compounds
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		Tiglyl-CoA	Phenols
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		2-Methylbutyryl-CoA	Fatty Acyls
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		Methacrylyl-CoA	Fatty Acyls
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		2-Ketobutyric acid	Keto acids and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		2-Phospho-D-glyceric acid	Organooxygen compounds
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		Phosphoglycolic acid	Organic phosphoric acids and derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		4-Hydroxyphenylpyruvic acid	Benzene and substituted derivatives
1384484	MMDBm0000009	Adlercreutzia equolifaciens DSM 19450	True		3-Hydroxybutyryl-CoA	Fatty Acyls
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		L-Allothreonine	Carboxylic acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		Cer(d18:1/16:0)	Sphingolipids
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		Prolylhydroxyproline	Carboxylic acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		PC(16:0/18:2(9Z,12Z))	Glycerophospholipids
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		PE(16:0/18:2(9Z,12Z))	Glycerophospholipids
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		4-Hydroxybenzaldehyde	Organooxygen compounds
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		UDP-D-glucose	Pyrimidine nucleotides
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		N10-Formyl-THF	Pteridines and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		Pyrroline hydroxycarboxylic acid	Carboxylic acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		2',3'-Cyclic UMP	Pyrimidine nucleotides
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		Ciliatine	Organic phosphonic acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		Deoxyribose 1-phosphate	Organooxygen compounds
1458276	MMDBm0000010	Aeromonas jandaei Riv2	True		Deoxyribose 5-phosphate	Organooxygen compounds
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	Biocytin	Carboxylic acids and derivatives
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	Prolylhydroxyproline	Carboxylic acids and derivatives
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	PC(16:0/18:2(9Z,12Z))	Glycerophospholipids
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	4-Hydroxybenzaldehyde	Organooxygen compounds
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	UDP-D-glucose	Pyrimidine nucleotides
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	N10-Formyl-THF	Pteridines and derivatives
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	2',3'-Cyclic UMP	Pyrimidine nucleotides
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	2,3-Diphosphoglyceric acid	Organooxygen compounds
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	SAICAR	Imidazole ribonucleosides and ribonucleotides
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	Deoxyribose 1-phosphate	Organooxygen compounds
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	Deoxyribose 5-phosphate	Organooxygen compounds
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	2-Hydroxybutyric acid	Hydroxy acids and derivatives
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	2-Methylbutyryl-CoA	Fatty Acyls
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	2-Methyl-3-oxopropanoic acid	Organooxygen compounds
634176	MMDBm0000011	Aggregatibacter aphrophilus NJ8700	True	Production (export)	2-Ketobutyric acid	Keto acids and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		PE(16:0/18:2(9Z,12Z))	Glycerophospholipids
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		4-Hydroxybenzaldehyde	Organooxygen compounds
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		UDP-D-glucose	Pyrimidine nucleotides
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		N10-Formyl-THF	Pteridines and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		(S)-Propane-1,2-diol	Organooxygen compounds
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		(S)-Propane-1,2-diol	Organooxygen compounds
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		Pyrroline hydroxycarboxylic acid	Carboxylic acids and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		2',3'-Cyclic UMP	Pyrimidine nucleotides
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		2,3-Diphosphoglyceric acid	Organooxygen compounds
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		Ciliatine	Organic phosphonic acids and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		Deoxyribose 1-phosphate	Organooxygen compounds
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		Deoxyribose 5-phosphate	Organooxygen compounds
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		2-Hydroxybutyric acid	Hydroxy acids and derivatives
1050720	MMDBm0000012	Agrobacterium tumefaciens F2	True		ortho-Hydroxyphenylacetic acid	Benzene and substituted derivatives
239935	MMDBm0000014	Akkermansia muciniphila	True		D-Glucose	Organooxygen compounds
239935	MMDBm0000014	Akkermansia muciniphila	True		N-Acetyl-D-glucosamine	Organooxygen compounds
239935	MMDBm0000014	Akkermansia muciniphila	True		N-Acetylgalactosamine	Organooxygen compounds
239935	MMDBm0000014	Akkermansia muciniphila	True		Acetic acid	Carboxylic acids and derivatives
239935	MMDBm0000014	Akkermansia muciniphila	True		Ethanol	Organooxygen compounds
239935	MMDBm0000014	Akkermansia muciniphila	True		Propionic acid	Carboxylic acids and derivatives
239935	MMDBm0000014	Akkermansia muciniphila	True		Sulfate	Non-metal oxoanionic compounds
239935	MMDBm0000014	Akkermansia muciniphila	True		Sulfite	Non-metal oxoanionic compounds
239935	MMDBm0000014	Akkermansia muciniphila	True		1-Methylhistidine	Carboxylic acids and derivatives
239935	MMDBm0000014	Akkermansia muciniphila	True		1-Methylnicotinamide	Pyridines and derivatives
239935	MMDBm0000014	Akkermansia muciniphila	True		1-Methyluric acid	Imidazopyrimidines
239935	MMDBm0000014	Akkermansia muciniphila	True		propane-1,3-diol	Organooxygen compounds
239935	MMDBm0000014	Akkermansia muciniphila	True		2-Hydroxybutyric acid	Hydroxy acids and derivatives
239935	MMDBm0000014	Akkermansia muciniphila	True		alpha-Hydroxyisobutyric acid	Hydroxy acids and derivatives
239935	MMDBm0000014	Akkermansia muciniphila	True		3-(3-Hydroxyphenyl)propanoic acid	Phenylpropanoic acids
239935	MMDBm0000014	Akkermansia muciniphila	True		Desaminotyrosine	Phenylpropanoic acids
239935	MMDBm0000014	Akkermansia muciniphila	True		3-Aminoisobutanoic acid	Carboxylic acids and derivatives
239935	MMDBm0000014	Akkermansia muciniphila	True		3-Methylglutaric acid	Fatty Acyls
239935	MMDBm0000014	Akkermansia muciniphila	True		2-Methylglutaric acid	Fatty Acyls
239935	MMDBm0000014	Akkermansia muciniphila	True		4-Acetamidobutanoic acid	Carboxylic acids and derivatives
